Player,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,SCA,SCA90,PassLive,PassDead,Drib,Sh.1,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.2,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att.4,Tkl%,Past,Press,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh.3,ShSv,Pass,Int,Tkl+Int,Clr,Err,Cl_Squad,Cl_Country,Cl_LgR,Cl_GF,Cl_GA,Cl_GD,Cl_xG,Cl_xGA,Cl_xGD,Cl_xGD/90,Start_Value,Value_Change
Philipp Bargfrede,0.2,Werder Bremen,30,6.5,0.0,5.0,0.0,0.0,0.77,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,204.0,268.0,76.1,3743.0,1232.0,88.0,101.0,87.1,93.0,118.0,78.8,20.0,38.0,52.6,0.0,0.1,-0.1,2.0,30.0,4.0,0.0,30.0,5.0,0.77,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,10.0,6.0,3.0,8.0,21.0,38.1,13.0,139.0,38.0,27.3,47.0,81.0,11.0,7.0,2.0,0.0,5.0,10.0,29.0,20.0,0.0, Werder Bremen,4,16,42,69,-27,41.4,48.1,-6.8,-0.2,2.25,1.08
Antonino Barilla,0.2,Parma,31,18.8,1.0,16.0,3.0,18.8,0.85,0.16,0.06,0.33,19.4,0.0,0.0,0.0,1.2,1.2,0.08,-0.2,-0.2,402.0,521.0,77.2,7181.0,1906.0,174.0,209.0,83.3,180.0,208.0,86.5,40.0,82.0,48.8,2.0,2.1,-0.1,15.0,30.0,5.0,2.0,37.0,21.0,1.12,16.0,3.0,0.0,0.0,2.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,21.0,19.0,8.0,13.0,46.0,28.3,33.0,453.0,107.0,23.6,214.0,179.0,60.0,41.0,6.0,0.0,35.0,8.0,56.0,35.0,0.0, Parma,3,11,56,57,-1,46.6,62.1,-15.5,-0.41,0.9,1.08
Ross Barkley,0.2,Chelsea,25,12.3,1.0,40.0,12.0,30.0,3.26,0.98,0.03,0.08,21.9,4.0,0.0,0.0,2.2,2.2,0.05,-1.2,-1.2,540.0,616.0,87.7,10340.0,1952.0,235.0,271.0,86.7,208.0,225.0,92.4,86.0,100.0,86.0,4.0,2.8,1.2,25.0,53.0,19.0,1.0,48.0,48.0,3.92,32.0,1.0,6.0,5.0,3.0,1.0,6.0,0.49,5.0,0.0,0.0,1.0,0.0,0.0,16.0,11.0,6.0,8.0,2.0,4.0,17.0,23.5,13.0,168.0,48.0,28.6,16.0,98.0,54.0,11.0,3.0,1.0,8.0,6.0,22.0,12.0,0.0, Chelsea,1,4,69,54,15,66.6,37.8,28.7,0.76,27.0,19.35
Antonio Barreca,0.15,Genoa,24,12.2,0.0,6.0,3.0,50.0,0.49,0.25,0.0,0.0,23.1,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,266.0,400.0,66.5,4975.0,2106.0,111.0,134.0,82.8,116.0,160.0,72.5,33.0,78.0,42.3,1.0,0.4,0.6,5.0,11.0,10.0,5.0,29.0,14.0,1.15,10.0,3.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,2.0,5.0,40.0,3.0,110.0,26.0,23.6,43.0,39.0,28.0,23.0,6.0,0.0,17.0,3.0,12.0,21.0,0.0, Genoa,3,17,47,73,-26,47.4,59.2,-11.8,-0.31,6.3,2.7
Marc Bartra,0.15,Betis,28,28.0,3.0,21.0,5.0,23.8,0.75,0.18,0.14,0.6,16.6,0.0,0.0,0.0,1.6,1.6,0.08,1.4,1.4,1422.0,1637.0,86.9,30963.0,8557.0,396.0,432.0,91.7,738.0,800.0,92.3,267.0,373.0,71.6,1.0,1.0,0.0,3.0,79.0,6.0,0.0,66.0,12.0,0.43,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,62.0,37.0,41.0,21.0,0.0,16.0,37.0,43.2,21.0,339.0,112.0,33.0,175.0,149.0,15.0,59.0,27.0,0.0,32.0,25.0,87.0,181.0,0.0, Betis,2,15,48,60,-12,47.2,49.5,-2.3,-0.06,19.8,12.6
Daniele Baselli,0.2,Torino,27,14.2,0.0,7.0,3.0,42.9,0.49,0.21,0.0,0.0,20.7,1.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7,584.0,724.0,80.7,11727.0,3010.0,211.0,232.0,90.9,248.0,286.0,86.7,106.0,179.0,59.2,2.0,1.0,1.0,17.0,38.0,21.0,11.0,57.0,29.0,2.04,18.0,10.0,0.0,0.0,0.0,1.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,48.0,32.0,24.0,15.0,9.0,12.0,46.0,26.1,34.0,329.0,87.0,26.4,124.0,153.0,52.0,32.0,5.0,0.0,27.0,15.0,63.0,31.0,1.0, Torino,3,16,46,68,-22,42.4,62.8,-20.4,-0.54,9.0,6.3
Toma Basic,0.2,Bordeaux,22,11.0,1.0,17.0,4.0,23.5,1.54,0.36,0.06,0.25,26.5,4.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1,456.0,580.0,78.6,9458.0,2260.0,147.0,172.0,85.5,228.0,261.0,87.4,78.0,133.0,58.6,3.0,2.9,0.1,23.0,57.0,7.0,1.0,45.0,33.0,3.0,19.0,12.0,2.0,0.0,0.0,0.0,4.0,0.36,1.0,3.0,0.0,0.0,0.0,0.0,33.0,21.0,17.0,15.0,1.0,14.0,34.0,41.2,20.0,274.0,81.0,29.6,75.0,156.0,43.0,16.0,3.0,0.0,13.0,9.0,42.0,19.0,0.0, Bordeaux,5,12,40,34,6,29.7,33.3,-3.6,-0.13,4.5,4.32
Cristian Battocchio,0.2,Brest,27,15.5,3.0,20.0,6.0,30.0,1.29,0.39,0.15,0.5,29.6,3.0,0.0,1.0,1.8,1.0,0.05,1.2,2.0,667.0,839.0,79.5,13788.0,3727.0,241.0,274.0,88.0,299.0,351.0,85.2,119.0,190.0,62.6,1.0,1.2,-0.2,16.0,54.0,7.0,0.0,63.0,32.0,2.07,17.0,11.0,0.0,1.0,1.0,2.0,4.0,0.26,1.0,1.0,0.0,0.0,1.0,1.0,32.0,25.0,11.0,16.0,5.0,9.0,37.0,24.3,28.0,282.0,72.0,25.5,86.0,138.0,58.0,18.0,4.0,0.0,14.0,19.0,51.0,34.0,0.0, Brest,5,14,34,37,-3,29.9,40.3,-10.4,-0.37,1.35,1.53
Julian Baumgartlinger,0.2,Leverkusen,31,19.9,2.0,17.0,5.0,29.4,0.85,0.25,0.12,0.4,12.3,0.0,0.0,0.0,1.8,1.8,0.11,0.2,0.2,1030.0,1141.0,90.3,17772.0,3665.0,513.0,548.0,93.6,386.0,420.0,91.9,103.0,127.0,81.1,2.0,1.9,0.1,14.0,73.0,10.0,0.0,74.0,32.0,1.61,28.0,0.0,0.0,3.0,1.0,0.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,18.0,18.0,7.0,13.0,49.0,26.5,36.0,434.0,152.0,35.0,148.0,225.0,61.0,49.0,5.0,0.0,44.0,13.0,56.0,20.0,1.0, Leverkusen,4,5,61,44,17,56.6,45.1,11.5,0.34,3.15,2.16
Valon Behrami,0.2,Genoa,34,12.3,0.0,5.0,1.0,20.0,0.41,0.08,0.0,0.0,22.3,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,369.0,440.0,83.9,6278.0,1579.0,163.0,180.0,90.6,156.0,184.0,84.8,33.0,46.0,71.7,0.0,0.0,0.0,0.0,30.0,7.0,1.0,30.0,11.0,0.89,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,12.0,18.0,6.0,8.0,35.0,22.9,27.0,357.0,100.0,28.0,122.0,188.0,47.0,35.0,10.0,0.0,25.0,9.0,45.0,17.0,0.0, Genoa,3,17,47,73,-26,47.4,59.2,-11.8,-0.31,0.9,0.45
Haris Belkebla,0.2,Brest,25,20.2,0.0,7.0,3.0,42.9,0.35,0.15,0.0,0.0,25.0,0.0,0.0,0.0,0.6,0.6,0.09,-0.6,-0.6,731.0,845.0,86.5,14105.0,3127.0,286.0,313.0,91.4,321.0,359.0,89.4,111.0,139.0,79.9,0.0,0.5,-0.5,8.0,55.0,6.0,1.0,48.0,22.0,1.09,18.0,0.0,0.0,0.0,2.0,2.0,3.0,0.15,2.0,0.0,0.0,0.0,0.0,1.0,57.0,42.0,27.0,25.0,5.0,11.0,34.0,32.4,23.0,440.0,124.0,28.2,165.0,216.0,59.0,39.0,6.0,0.0,33.0,35.0,92.0,30.0,0.0, Brest,5,14,34,37,-3,29.9,40.3,-10.4,-0.37,0.9,1.08
Jean Ricner Bellegarde,0.2,Strasbourg,21,16.6,0.0,18.0,5.0,27.8,1.08,0.3,0.0,0.0,21.6,0.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9,604.0,700.0,86.3,12346.0,2164.0,223.0,250.0,89.2,256.0,287.0,89.2,116.0,142.0,81.7,0.0,1.3,-1.3,20.0,49.0,11.0,2.0,46.0,47.0,2.83,38.0,3.0,1.0,0.0,5.0,0.0,5.0,0.3,4.0,0.0,0.0,0.0,1.0,0.0,38.0,27.0,19.0,17.0,2.0,7.0,18.0,38.9,11.0,300.0,103.0,34.3,100.0,151.0,49.0,20.0,2.0,0.0,18.0,20.0,58.0,18.0,0.0, Strasbourg,5,10,32,32,0,35.0,30.8,4.2,0.16,2.25,3.24
Fran Beltran,0.2,Celta Vigo,20,20.3,1.0,14.0,4.0,28.6,0.69,0.2,0.07,0.25,18.9,0.0,0.0,0.0,1.3,1.3,0.09,-0.3,-0.3,781.0,881.0,88.6,14453.0,2779.0,328.0,365.0,89.9,345.0,365.0,94.5,96.0,125.0,76.8,0.0,0.6,-0.6,12.0,62.0,3.0,0.0,38.0,29.0,1.43,23.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,14.0,14.0,6.0,7.0,27.0,25.9,20.0,358.0,110.0,30.7,115.0,193.0,50.0,19.0,1.0,0.0,18.0,11.0,45.0,21.0,0.0, Celta Vigo,2,17,37,49,-12,37.7,41.9,-4.2,-0.11,16.2,12.15
Marco Benassi,0.2,Fiorentina,24,10.9,1.0,21.0,4.0,19.0,1.93,0.37,0.05,0.25,18.6,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0,262.0,342.0,76.6,4465.0,1464.0,119.0,144.0,82.6,119.0,143.0,83.2,20.0,38.0,52.6,1.0,1.1,-0.1,18.0,23.0,10.0,6.0,35.0,27.0,2.48,25.0,0.0,0.0,1.0,1.0,0.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0,17.0,10.0,10.0,3.0,4.0,10.0,31.0,32.3,21.0,226.0,50.0,22.1,49.0,101.0,76.0,19.0,2.0,0.0,17.0,4.0,21.0,13.0,0.0, Fiorentina,3,10,51,48,3,54.7,48.9,5.8,0.15,18.0,9.0
Lars Bender,0.15,Leverkusen,30,15.3,2.0,15.0,2.0,13.3,0.98,0.13,0.13,1.0,13.2,0.0,0.0,0.0,0.7,0.7,0.05,1.3,1.3,915.0,1074.0,85.2,15899.0,5753.0,419.0,456.0,91.9,378.0,443.0,85.3,96.0,127.0,75.6,1.0,1.0,0.0,17.0,53.0,12.0,2.0,90.0,28.0,1.84,22.0,5.0,0.0,1.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,23.0,22.0,3.0,16.0,37.0,43.2,21.0,297.0,106.0,35.7,116.0,140.0,41.0,43.0,8.0,0.0,35.0,18.0,66.0,36.0,0.0, Leverkusen,4,5,61,44,17,56.6,45.1,11.5,0.34,8.1,6.3
Laszlo Benes,0.2,MGladbach,21,10.0,0.0,21.0,6.0,28.6,2.1,0.6,0.0,0.0,22.7,6.0,0.0,0.0,1.1,1.1,0.05,-1.1,-1.1,399.0,522.0,76.4,8174.0,2714.0,159.0,180.0,88.3,156.0,199.0,78.4,79.0,126.0,62.7,4.0,2.7,1.3,25.0,58.0,11.0,3.0,57.0,50.0,5.01,27.0,17.0,1.0,1.0,3.0,1.0,6.0,0.6,2.0,4.0,0.0,0.0,0.0,0.0,11.0,9.0,5.0,2.0,4.0,6.0,17.0,35.3,11.0,189.0,57.0,30.2,45.0,92.0,52.0,16.0,2.0,0.0,14.0,13.0,24.0,11.0,0.0, MGladbach,4,4,66,40,26,66.4,42.4,23.9,0.7,1.35,7.2
Ismael Bennacer,0.2,Milan,21,27.6,1.0,15.0,1.0,6.7,0.54,0.04,0.07,1.0,26.7,1.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2,1584.0,1808.0,87.6,29358.0,8851.0,670.0,730.0,91.8,686.0,743.0,92.3,199.0,284.0,70.1,0.0,1.3,-1.3,28.0,172.0,29.0,2.0,166.0,68.0,2.46,52.0,9.0,1.0,0.0,3.0,3.0,4.0,0.14,3.0,0.0,0.0,0.0,1.0,0.0,91.0,60.0,30.0,50.0,11.0,27.0,65.0,41.5,38.0,587.0,176.0,30.0,182.0,330.0,75.0,39.0,9.0,0.0,30.0,46.0,137.0,19.0,2.0, Milan,3,6,63,46,17,59.5,47.1,12.4,0.33,10.8,25.2
Nabil Bentaleb,0.2,Newcastle Utd,24,8.3,0.0,4.0,0.0,0.0,0.48,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1,347.0,404.0,85.9,6806.0,1178.0,119.0,132.0,90.2,167.0,188.0,88.8,51.0,66.0,77.3,0.0,0.2,-0.2,8.0,22.0,2.0,1.0,14.0,11.0,1.32,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,20.0,10.0,0.0,9.0,25.0,36.0,16.0,177.0,60.0,33.9,72.0,95.0,10.0,14.0,2.0,0.0,12.0,10.0,40.0,12.0,0.0, Newcastle Utd,1,13,38,58,-20,33.1,58.3,-25.2,-0.66,11.7,3.6
Rodrigo Bentancur,0.2,Juventus,22,24.4,0.0,16.0,3.0,18.8,0.66,0.12,0.0,0.0,22.0,0.0,0.0,0.0,0.7,0.7,0.05,-0.7,-0.7,1435.0,1641.0,87.4,25849.0,6573.0,649.0,694.0,93.5,580.0,653.0,88.8,175.0,221.0,79.2,7.0,3.7,3.3,45.0,148.0,18.0,4.0,99.0,76.0,3.11,53.0,17.0,2.0,0.0,3.0,1.0,10.0,0.41,5.0,3.0,1.0,0.0,1.0,0.0,77.0,49.0,31.0,29.0,17.0,28.0,66.0,42.4,38.0,575.0,160.0,27.8,153.0,293.0,129.0,58.0,6.0,0.0,52.0,25.0,102.0,34.0,0.0, Juventus,3,1,76,43,33,68.7,41.8,26.9,0.71,31.5,45.0
Johann Berg Gudmundsson,0.2,Burnley,28,6.9,1.0,11.0,2.0,18.2,1.59,0.29,0.09,0.5,14.5,2.0,0.0,0.0,1.1,1.1,0.1,-0.1,-0.1,132.0,192.0,68.8,2534.0,684.0,71.0,86.0,82.6,32.0,45.0,71.1,28.0,56.0,50.0,1.0,0.8,0.2,10.0,4.0,9.0,8.0,10.0,23.0,3.33,17.0,2.0,1.0,1.0,1.0,1.0,3.0,0.43,2.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,1.0,4.0,2.0,9.0,22.2,7.0,105.0,19.0,18.1,34.0,35.0,36.0,10.0,1.0,0.0,9.0,4.0,11.0,8.0,0.0, Burnley,1,10,43,50,-7,43.9,48.2,-4.3,-0.11,9.0,7.2
Sander Berge,0.2,Sheffield Utd,21,10.5,1.0,5.0,2.0,40.0,0.48,0.19,0.2,0.5,13.0,0.0,0.0,0.0,0.5,0.5,0.09,0.5,0.5,298.0,386.0,77.2,5251.0,1145.0,137.0,164.0,83.5,121.0,146.0,82.9,35.0,53.0,66.0,1.0,0.4,0.6,2.0,30.0,9.0,2.0,29.0,7.0,0.67,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,26.0,17.0,5.0,15.0,6.0,6.0,15.0,40.0,9.0,249.0,64.0,25.7,54.0,131.0,64.0,28.0,1.0,0.0,27.0,3.0,29.0,16.0,0.0, Sheffield Utd,1,9,39,39,0,41.5,47.9,-6.4,-0.17,19.8,18.0
Juan Bernat,0.15,Paris S G,26,15.4,0.0,6.0,1.0,16.7,0.39,0.06,0.0,0.0,14.2,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5,1011.0,1122.0,90.1,15054.0,3695.0,595.0,633.0,94.0,367.0,401.0,91.5,34.0,50.0,68.0,4.0,2.3,1.7,14.0,49.0,16.0,3.0,48.0,25.0,1.62,22.0,0.0,0.0,1.0,2.0,0.0,6.0,0.39,4.0,0.0,0.0,1.0,1.0,0.0,43.0,21.0,21.0,14.0,8.0,17.0,60.0,28.3,43.0,238.0,78.0,32.8,89.0,87.0,62.0,31.0,3.0,0.0,28.0,8.0,51.0,30.0,0.0, Paris S G,5,1,75,24,51,70.9,22.9,48.0,1.78,13.5,14.4
Andrea Bertolacci,0.2,Sampdoria,28,5.9,0.0,4.0,2.0,50.0,0.67,0.34,0.0,0.0,24.5,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,205.0,255.0,80.4,3801.0,1053.0,88.0,100.0,88.0,85.0,107.0,79.4,28.0,42.0,66.7,0.0,0.1,-0.1,2.0,20.0,3.0,1.0,24.0,13.0,2.19,9.0,0.0,1.0,0.0,2.0,1.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,2.0,6.0,2.0,1.0,10.0,10.0,9.0,82.0,26.0,31.7,22.0,44.0,16.0,9.0,1.0,0.0,8.0,3.0,13.0,9.0,0.0, Sampdoria,3,15,48,65,-17,51.2,53.3,-2.2,-0.06,2.7,1.26
Lucas Biglia,0.2,Milan,33,7.6,0.0,6.0,1.0,16.7,0.79,0.13,0.0,0.0,21.2,1.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,398.0,438.0,90.9,7456.0,2327.0,170.0,180.0,94.4,174.0,189.0,92.1,45.0,55.0,81.8,1.0,0.4,0.6,7.0,39.0,3.0,0.0,36.0,12.0,1.58,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,7.0,5.0,0.0,5.0,21.0,23.8,16.0,214.0,50.0,23.4,83.0,111.0,20.0,14.0,5.0,0.0,9.0,6.0,18.0,13.0,0.0, Milan,3,6,63,46,17,59.5,47.1,12.4,0.33,5.4,1.8
Philip Billing,0.2,Bournemouth,23,28.1,1.0,34.0,8.0,23.5,1.21,0.28,0.03,0.13,19.0,1.0,0.0,0.0,2.5,2.5,0.07,-1.5,-1.5,878.0,1179.0,74.5,15944.0,3953.0,387.0,499.0,77.6,358.0,444.0,80.6,113.0,187.0,60.4,1.0,1.0,0.0,16.0,77.0,16.0,2.0,77.0,45.0,1.6,35.0,2.0,2.0,3.0,1.0,2.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,76.0,46.0,29.0,39.0,8.0,17.0,67.0,25.4,50.0,692.0,164.0,23.7,212.0,379.0,101.0,88.0,17.0,0.0,71.0,39.0,115.0,117.0,1.0, Bournemouth,1,18,40,65,-25,42.7,57.5,-14.9,-0.39,13.5,13.05
Cristiano Biraghi,0.15,Inter,26,17.5,2.0,10.0,6.0,60.0,0.57,0.34,0.2,0.33,20.0,5.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0,646.0,901.0,71.7,11791.0,4758.0,293.0,328.0,89.3,259.0,345.0,75.1,79.0,176.0,44.9,6.0,3.5,2.5,33.0,31.0,32.0,22.0,59.0,57.0,3.26,38.0,13.0,3.0,0.0,3.0,0.0,12.0,0.69,10.0,1.0,1.0,0.0,0.0,0.0,28.0,14.0,13.0,10.0,5.0,10.0,27.0,37.0,17.0,230.0,53.0,23.0,79.0,95.0,56.0,51.0,7.0,0.0,44.0,7.0,35.0,39.0,0.0, Inter,3,2,81,36,45,72.3,40.6,31.6,0.83,9.0,8.55
Dimitri Bisoli,0.2,Brescia,25,23.9,1.0,26.0,9.0,34.6,1.09,0.38,0.04,0.11,12.6,0.0,0.0,0.0,2.3,2.3,0.09,-1.3,-1.3,509.0,781.0,65.2,8283.0,3704.0,269.0,337.0,79.8,188.0,276.0,68.1,38.0,108.0,35.2,1.0,3.0,-2.0,23.0,59.0,29.0,6.0,94.0,44.0,1.84,36.0,0.0,4.0,3.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,38.0,36.0,6.0,26.0,68.0,38.2,42.0,622.0,166.0,26.7,247.0,254.0,121.0,71.0,7.0,0.0,64.0,18.0,98.0,48.0,0.0, Brescia,3,19,35,79,-44,42.4,77.6,-35.2,-0.93,3.15,2.52
Yves Bissouma,0.2,Brighton,22,14.0,1.0,16.0,6.0,37.5,1.14,0.43,0.06,0.17,28.0,0.0,0.0,0.0,0.4,0.4,0.03,0.6,0.6,525.0,622.0,84.4,10234.0,1965.0,224.0,255.0,87.8,209.0,238.0,87.8,84.0,111.0,75.7,0.0,0.1,-0.1,4.0,48.0,6.0,0.0,40.0,11.0,0.79,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,36.0,35.0,20.0,3.0,18.0,38.0,47.4,20.0,308.0,90.0,29.2,126.0,143.0,39.0,28.0,4.0,0.0,24.0,16.0,74.0,22.0,0.0, Brighton,1,15,39,54,-15,41.2,54.5,-13.3,-0.35,13.5,8.55
Alexis Blin,0.2,Amiens,22,20.5,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,874.0,1040.0,84.0,16073.0,4061.0,380.0,431.0,88.2,382.0,438.0,87.2,96.0,142.0,67.6,1.0,0.7,0.3,7.0,70.0,4.0,0.0,87.0,17.0,0.83,12.0,2.0,0.0,0.0,2.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,56.0,43.0,28.0,22.0,6.0,20.0,68.0,29.4,48.0,571.0,149.0,26.1,202.0,310.0,59.0,36.0,6.0,0.0,30.0,18.0,74.0,65.0,1.0, Amiens,5,19,31,50,-19,26.7,35.4,-8.7,-0.31,4.5,3.6
Antonin Bobichon,0.2,Angers,23,7.2,2.0,20.0,5.0,25.0,2.77,0.69,0.1,0.4,20.5,1.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0,221.0,283.0,78.1,3457.0,982.0,129.0,148.0,87.2,70.0,84.0,83.3,19.0,40.0,47.5,1.0,0.9,0.1,8.0,22.0,4.0,1.0,23.0,17.0,2.36,12.0,5.0,0.0,0.0,0.0,0.0,2.0,0.28,1.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,8.0,0.0,4.0,18.0,22.2,14.0,237.0,58.0,24.5,67.0,127.0,43.0,17.0,0.0,0.0,17.0,1.0,12.0,6.0,0.0, Angers,5,11,28,33,-5,27.0,28.7,-1.7,-0.06,4.5,2.52
Adam Bodzek,0.2,Dusseldorf,33,22.4,0.0,9.0,4.0,44.4,0.4,0.18,0.0,0.0,17.5,0.0,0.0,0.0,0.7,0.7,0.08,-0.7,-0.7,584.0,709.0,82.4,12574.0,3016.0,191.0,222.0,86.0,267.0,316.0,84.5,117.0,151.0,77.5,0.0,0.3,-0.3,6.0,56.0,4.0,0.0,56.0,17.0,0.76,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,19.0,20.0,1.0,16.0,66.0,24.2,50.0,401.0,131.0,32.7,140.0,226.0,35.0,46.0,14.0,0.0,32.0,21.0,61.0,47.0,0.0, Dusseldorf,4,17,36,67,-31,33.0,56.2,-23.2,-0.68,0.36,0.293
Jean Paul Boetius,0.2,Mainz 05,25,25.2,4.0,37.0,12.0,32.4,1.47,0.48,0.11,0.33,18.9,0.0,0.0,0.0,2.9,2.9,0.08,1.1,1.1,698.0,919.0,76.0,13052.0,4231.0,322.0,385.0,83.6,248.0,312.0,79.5,108.0,168.0,64.3,5.0,3.4,1.6,36.0,94.0,23.0,1.0,126.0,67.0,2.66,59.0,0.0,3.0,1.0,4.0,0.0,10.0,0.4,8.0,0.0,2.0,0.0,0.0,0.0,66.0,45.0,21.0,35.0,10.0,20.0,65.0,30.8,45.0,754.0,191.0,25.3,163.0,380.0,211.0,51.0,1.0,0.0,50.0,24.0,90.0,11.0,0.0, Mainz 05,4,13,44,65,-21,44.3,57.3,-13.0,-0.38,5.4,4.32
Mehdi Bourabia,0.2,Sassuolo,27,10.3,1.0,10.0,5.0,50.0,0.97,0.49,0.1,0.2,31.6,2.0,0.0,0.0,0.3,0.3,0.03,0.7,0.7,658.0,758.0,86.8,11290.0,2867.0,309.0,335.0,92.2,270.0,299.0,90.3,63.0,100.0,63.0,2.0,0.6,1.4,8.0,58.0,10.0,0.0,58.0,25.0,2.43,22.0,1.0,1.0,0.0,1.0,0.0,5.0,0.49,5.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,9.0,15.0,3.0,10.0,25.0,40.0,15.0,182.0,74.0,40.7,65.0,90.0,27.0,20.0,2.0,0.0,18.0,11.0,38.0,25.0,0.0, Sassuolo,3,8,69,63,6,56.0,63.8,-7.8,-0.21,3.6,2.7
Benjamin Bourigeaud,0.2,Rennes,25,21.1,2.0,40.0,10.0,25.0,1.89,0.47,0.05,0.2,25.7,10.0,0.0,0.0,2.4,2.4,0.06,-0.4,-0.4,924.0,1223.0,75.6,20452.0,5615.0,334.0,378.0,88.4,362.0,451.0,80.3,216.0,354.0,61.0,2.0,2.2,-0.2,26.0,104.0,21.0,8.0,104.0,53.0,2.51,31.0,18.0,2.0,0.0,1.0,1.0,6.0,0.28,3.0,2.0,0.0,0.0,1.0,0.0,43.0,27.0,17.0,22.0,4.0,17.0,80.0,21.3,63.0,508.0,131.0,25.8,129.0,285.0,94.0,46.0,9.0,0.0,37.0,12.0,55.0,34.0,0.0, Rennes,5,3,38,24,14,36.2,29.2,7.1,0.25,13.5,10.8
Filip Bradaric,0.2,Celta Vigo,27,7.8,0.0,5.0,4.0,80.0,0.64,0.51,0.0,0.0,19.6,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5,323.0,411.0,78.6,5769.0,1793.0,159.0,186.0,85.5,116.0,146.0,79.5,43.0,64.0,67.2,0.0,0.1,-0.1,3.0,30.0,7.0,0.0,35.0,9.0,1.15,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,5.0,11.0,2.0,3.0,7.0,42.9,4.0,132.0,46.0,34.8,49.0,66.0,17.0,17.0,3.0,0.0,14.0,11.0,29.0,17.0,0.0, Celta Vigo,2,17,37,49,-12,37.7,41.9,-4.2,-0.11,4.05,2.88
